lat_real,lat_imag,long_real,long_imag
0.03493072053276723,-0.0832799778938152,0.10229548982883913,-0.164855950315636
0.005354889709483831,-0.0771334573694087,-0.02360216298015845,-0.10655136477713384
0.06821154514216145,-0.06407084239306911,0.1269585929397573,-0.2886855009502339
-0.004115703974771232,-0.07509728925606564,-0.021584263050457055,-0.11866420684501874
0.0024453006886828287,-0.062017295566651726,-0.0319305840438046,-0.25011410217339036
0.016284307723790643,-0.058919877929841324,-0.006712435462791509,-0.09976742653018202
0.03885331009109172,-0.0514975368938731,-0.039024422186554816,-0.2267791134541523
0.00461270003200983,-0.05237666465141615,0.044381415405058126,-0.06374244555980806
0.013114879930553634,-0.04168840173516979,-0.03190743303013163,-0.1752908458212794
-0.007433863441852054,-0.059458362734311,0.02949565506051311,-0.1351333298792255
0.033457412057133915,-0.04390538905846416,0.011159763285041546,-0.13440233300884935
-0.008800134646442892,-0.03721214096194474,0.0417363700102486,-0.110978070791265
0.016671465036163,-0.0681817516884532,0.015344273475468297,-0.12266074110268478
-0.017565482138235278,-0.02797693001619747,0.030211608182563576,-0.12635294480196935
0.020310286940889863,-0.06310248018913715,0.053532351235044844,-0.17159706860559784
-0.0001822317231417684,-0.01452091059380059,0.009000124453078032,-0.1217629710731502
0.005906665814275,-0.07194785318471011,0.01594894974633619,-0.16782212373125865
0.008907494163059897,-0.025241705343430107,-0.03445630217308791,-0.09323525743473002
-0.006975542593334539,-0.05769450991599181,-0.015243973021294327,-0.15288899615204535
0.015819338536297713,-0.021042662764312322,0.02905627200490305,-0.06754833678619546
0.003245783621659882,-0.048931634979633626,0.013114282032680447,-0.12132283279035186
0.008051778237530016,-0.04113055577513822,0.00430959206526204,-0.06181001593005543
-0.0037064975728015523,-0.04358520942308852,0.002302089556727331,-0.13508703069144304
0.005527654703544833,-0.03163096181232507,0.04906562652418884,-0.08197515276445344
0.003422017085188693,-0.050328907898297005,0.03782484343376783,-0.10063021211467447
-0.0014967273793285996,-0.0370123330521833,0.028955955436088938,-0.09287768018300993
0.006923076729514335,-0.054529650259770364,0.003759152293635451,-0.1424507453049853
0.0020237767743042628,-0.02157591978864317,0.019171173618181776,-0.10195550497359473
0.0005858621271704785,-0.044019428294046474,0.02164370535393679,-0.10764255795140891
0.013731777940919756,-0.03624815159786112,0.00676295218953505,-0.08956009535114405
0.0016867502007047357,-0.04992442785190745,-0.007316951828868972,-0.09798066372160236
0.0102021901328945,-0.03414511760982618,-0.0076548885898996555,-0.08509932417223208
-0.004785155468182105,-0.0294055910834555,0.014947795978954403,-0.07785660416133366
0.019614213777857624,-0.04190755837812023,0.02216964427344535,-0.061411486541195916
0.008576967917768439,-0.03160952468696623,0.027266534468094045,-0.07845587577108863
0.002499470332349524,-0.03921531593622683,0.006178774932449411,-0.10332550620234607
0.005988135175894429,-0.019454174057930353,0.04358035595317278,-0.08800729243792815
0.0004346235807975961,-0.03951476534214572,0.020491040556899428,-0.07429823944419106
0.017664677051689486,-0.02991768920612576,0.021100764527371613,-0.08800175980011345
-0.0005923024591613356,-0.03622707046475606,-0.006524449334875427,-0.10319042272261794
0.008603601242882569,-0.019080536170978497,0.01604714130590133,-0.10021651486927338
-0.0007761680064018658,-0.02789055060412892,-0.0008788278870305588,-0.07160272179306831
0.01441081303888181,-0.03455068943755934,0.0025739018561840195,-0.06019534478609506
0.004555156895443091,-0.04110343745746779,0.006330864551515764,-0.06986992365806294
0.004731304061338288,-0.020557003624807106,0.013716681857096891,-0.06645347080690646
-0.0016770537256542394,-0.03542975824763664,0.016155949723330697,-0.07076291141469965
0.011518276395741926,-0.021910511208436123,0.030931313981335508,-0.05061138823635821
0.00978470023934148,-0.0407171846170989,0.01116368907114691,-0.07324180366368395
0.011348671445532213,-0.019347057129274717,0.02829980346429638,-0.0751267916236418
-0.008758430608253156,-0.028770987238323213,0.021858170023618964,-0.09091802496132073
0.01968849706741482,-0.019203898995853123,0.02257202634883993,-0.0738312631515084
-0.00042942066406491744,-0.039690851898184595,-0.0016886930500110645,-0.06323075751624276
0.016798843281143283,-0.021951720141057316,0.0058145243699496245,-0.08687982994935171
-0.004082317687423483,-0.02399913603761722,0.014364483125673767,-0.07003174766242828
0.009590560069044813,-0.019941334245807147,-0.0006699368129471708,-0.05930299095172967
0.006062327096923253,-0.02936712842988332,0.017132326340165944,-0.047657743743964726
0.012979387832248624,-0.029410658649592504,-0.0073581855737455595,-0.051539996067323623
-0.0007886203308591303,-0.020135682623698824,0.03976579221212964,-0.0622873645353
0.0044697306085210425,-0.014735952113888019,0.016633289301640958,-0.056097299108653964
0.004729961062791336,-0.028467091954306818,0.02957461441854508,-0.07923373976842871
0.009142485313148848,-0.02184097281913168,0.009659418140799469,-0.04414264188229136
0.0018296041774267906,-0.02358843819547409,0.021894107608862144,-0.08752138580235456
0.0038722913768784186,-0.0164365344029418,0.018292058941882593,-0.06003911133411866
0.0024109694086566855,-0.021498635690696734,0.014575068670663889,-0.07387115181703978
0.011756517174529893,-0.02442243787624108,0.005101173014940747,-0.05786337853030159
-0.0003058798033144512,-0.02284653607451884,-0.010459341209670101,-0.06932547899763844
0.00097360310317558,-0.018398477875644647,0.01936924870530548,-0.050108176255077026
0.0022051337913080882,-0.020156045997339618,0.013310899808862586,-0.050655226500810044
0.002448569666985042,-0.029535708792601745,0.015314293071425221,-0.04205358214174382
0.008903740098329824,-0.023472894720655575,0.018548406970312153,-0.04932784444571607
-0.00047594389124618573,-0.022727798427755568,0.02971477412341872,-0.06000160340491748
0.004270151758115522,-0.017836127598549537,0.017912366089361274,-0.05559267791034353
0.004684112400934565,-0.026522183810623046,0.027446451000260025,-0.05585180808216983
0.007342512301458959,-0.028354066570795297,0.010983738663007947,-0.05681266874692556
0.0024089642137549833,-0.020255747988188057,0.012240147030577112,-0.06294297505536818
0.006307270065085683,-0.021713506744676873,0.011892665876778048,-0.0559189132403234
0.0062170575657123535,-0.02352359738511155,0.009792144271561803,-0.06420476978188533
0.009514024392133119,-0.021194148761051964,0.001994359710859755,-0.036018397798710515
0.007216562261605028,-0.024200771557500306,0.0032962385357483814,-0.055098189588626424
0.004589314742326273,-0.017011376217492394,0.019346494003089607,-0.04084559376653759
0.006634619359419814,-0.01980932368958537,0.012010763478643181,-0.04196492516004719
0.009272261546950161,-0.02111468937143458,0.027900597655557427,-0.04018029221103294
0.005121613913682485,-0.022583118761706194,0.008474585793436684,-0.04935820503707618
0.00761311951350603,-0.015431275321635074,0.03009599955996138,-0.052748805714572744
0.005744764861852793,-0.01969011421179932,0.01141605664821694,-0.05214998910938323
0.006273196967627135,-0.0191360720819921,0.022745861046723943,-0.06059606563270741
0.010259916739041993,-0.019781931214524855,0.006680143682445294,-0.04807043662022987
0.003551003948640728,-0.016900674016271263,0.014397612516000309,-0.058934532748040266
0.006395815149292565,-0.015437708764740474,-0.001097522202852851,-0.04450954957725344
0.006810003784045326,-0.017228158756118023,0.01462900373068795,-0.04909845450123191
0.006849822920088486,-0.020872596776473053,0.004503671877051205,-0.031246263270078917
0.0028541963267483136,-0.013912826559377795,0.01642216293302094,-0.04861729282029211
0.007676444458469294,-0.0195262780659046,0.014760924774170351,-0.03288087179215153
0.004541742668319854,-0.017108934854655852,0.026235969032114764,-0.049044726803307515
0.006707343626208587,-0.018148111845039762,0.016243668804917535,-0.03199767558676273
0.005784418054503942,-0.016469982933825008,0.019778253428999443,-0.05933019601576765
0.006544722250398792,-0.01610955102722327,0.02082191175540266,-0.040227378053851105
0.004109845563298332,-0.014515231283549515,0.01423591710502136,-0.05996771188589556
0.00815344352279951,-0.018797801701042418,0.014444271822212772,-0.042325433738281876
0.0027246882576228513,-0.016796443061046232,0.006292345373811348,-0.050735539080866865
0.006447311865444449,-0.014468847816061921,0.011000389147246733,-0.03728594978981962
0.00484187622137816,-0.0154785589590929,0.0023262639267524784,-0.04119628748025175
0.0062058235785992155,-0.018860906810980193,0.017368992162044912,-0.035012736723822026
0.0061974008851251455,-0.013324303778271205,0.013502383180798978,-0.03526912409337215
0.00417005091369248,-0.016318745639601305,0.016757164077612897,-0.034886113387023514
0.004061643533960876,-0.015301099232227024,0.019909816916966732,-0.03818512729692722
0.006442559015935095,-0.016557295662785573,0.02382933365281506,-0.03896058221531316
0.005631700244950874,-0.016497448761997786,0.01932475767364885,-0.04145243586208339
0.003469882038349358,-0.01331462951296656,0.017237502774067805,-0.04625026093762948
0.004729005442734441,-0.015487205850792381,0.015512354264378773,-0.04678231789246745
0.00660408397549746,-0.01612729514188034,0.010869044397409738,-0.04143568890419818
0.004762298359538976,-0.01701510212620519,0.008257960539914243,-0.040649971740817345
0.006645239203845956,-0.014923905360567528,0.011404802953591045,-0.038235057215947436
0.004356582209624804,-0.013688509367180123,0.008524652194379199,-0.03196425861187529
0.004909547186915693,-0.016698109977594053,0.010319025878927903,-0.031567027055104835
0.007412763792375662,-0.01537373995115764,0.013412009502532062,-0.03372447911316659
0.00592522554241281,-0.01537899435611907,0.019111408026165552,-0.033417790375528396
0.004712461041212954,-0.011819167466425844,0.02034624961250577,-0.03313379503780932
0.004644878935732823,-0.015269324112452506,0.019649467001385413,-0.04011010984298748
0.007454048879477068,-0.018154555112786068,0.016874884654870727,-0.03920859860292833
0.006681028000218756,-0.0127074877928887,0.013752027302737679,-0.040895945561404634
0.004657135934641653,-0.013014333078447434,0.012077313608989261,-0.043983193570339474
0.006507029942767093,-0.013712600598196194,0.011728461319618895,-0.041548664502900644
0.004793025423149328,-0.016292614234303955,0.011440509040031327,-0.035694095276155864
0.008662072820253606,-0.014200202147141728,0.005417190127352773,-0.03510021520834751
0.004563191531019485,-0.011593416536600513,0.010037952571522228,-0.030482013199086267
0.006049729844524191,-0.013873087035016642,0.014969603991467458,-0.027597872367740504
0.004852611354083152,-0.012139038200064492,0.014746309622506648,-0.029761943594636874
0.008615037288151248,-0.016791156486284212,0.015294207298331551,-0.03157683288478737
0.005464817729116232,-0.010543489627149003,0.02140334557011399,-0.03473607522973959
0.005054878577640256,-0.011014082776003289,0.01690180977424364,-0.033322851820389215
0.004419224723014963,-0.014097218145376086,0.01918249234084069,-0.03626118307977956
0.006820262678622908,-0.015381973300511621,0.016479545550030547,-0.04099485717724632
0.006789971900052887,-0.011796273209030043,0.012038094184728025,-0.04069704167127493
0.006712049849138066,-0.01073062005772196,0.010056375928071204,-0.03656118529596246
0.002362679316895233,-0.011972011414113328,0.010151403428755984,-0.03416017790376597
0.009054011300683198,-0.014559453684523464,0.011152522922759565,-0.02720493664307301
0.005179332403458076,-0.011904137024400553,0.010746370971458702,-0.02795690783950148
0.006805298131845097,-0.011055632615118893,0.016035431960769946,-0.03166687126825038
0.003043052975395087,-0.008090124025779983,0.016234344376763556,-0.02433139132279256
0.0050722495628890835,-0.015569138421310741,0.020266740859428232,-0.02771028110158311
0.004394488002483706,-0.010911440399500575,0.01677934240509621,-0.028747647194186446
0.0069058890347069215,-0.012896865724059067,0.020933126646510633,-0.037183449742116924
0.00296161123854332,-0.010717428029068807,0.018764879577661847,-0.031066153464632346
0.003108238728132564,-0.01335816040965318,0.013615906203274936,-0.038040818825647194
0.006771105762043815,-0.014250373535459875,0.011929831660313604,-0.030692349279153954
0.007025961101666747,-0.012779943260258782,0.01122355737136859,-0.036795079996116135
0.004508569314729309,-0.009510913235290682,0.007342989924463797,-0.03008541995502565
0.005939274403362412,-0.01244808454640497,0.011537923631826078,-0.028967856448776683
0.004577508511960291,-0.012947013178215179,0.01184625520903793,-0.022526323065606337
0.008166178634869573,-0.011874911473466315,0.01685365636122799,-0.0255095325499446
0.005075191442140686,-0.009668563947207904,0.01687810266948369,-0.025628700184382763
0.0040976904758255675,-0.012205304590806732,0.022464664766189784,-0.030913330976399485
0.004446671671814838,-0.011267995270350469,0.014906645999027229,-0.023149128015783733
0.007504373193861094,-0.013791710399379004,0.020191429644469863,-0.03299554892954409
0.006556282074948586,-0.01052092674545514,0.01711697588326852,-0.030796634394793
0.004737476342408451,-0.009068088256016007,0.01648827300106194,-0.034469452193574675
0.0052979475914772,-0.01182369110221055,0.010387884078052339,-0.029698178172466498
0.0054091965314065245,-0.011580400169403253,0.006951478841893236,-0.03125639818190662
0.007204089739561503,-0.010735398295651217,0.007723626969425997,-0.02632018808673394
0.005126502330113583,-0.010214891795813022,0.011852616704055354,-0.022244190056607403
0.0040746955791371685,-0.012451786733146439,0.012029493069754753,-0.025859758333724305
0.006741047372209106,-0.011348429089074432,0.01674496472941645,-0.018816667656688026
0.006604411236061357,-0.011775149390256562,0.012943680347153175,-0.02654138031683137
0.006081470518572554,-0.010035028659393319,0.019559485407155637,-0.025984035572810562
0.004858107884665152,-0.011215617618475174,0.015378273503655091,-0.02982453349779443
0.006474500864084716,-0.01026767921133636,0.021330799383598074,-0.027676303471368374
0.007186816293330822,-0.010371168782567263,0.012302797582964941,-0.032470732654701136
0.006043769869975803,-0.008773256962753606,0.016780337278816587,-0.03200147956096384
0.0051822522065151505,-0.009733250488089446,0.011245494538836878,-0.03143617898482084
0.00380601903189712,-0.009981233094483496,0.008286877085460581,-0.0258725808972855
0.0077960731130695925,-0.010870600227000444,0.00905001207495269,-0.026472717432118806
0.0069565965363899765,-0.00937735835802317,0.012444574832902993,-0.019700244948277375
0.005713126037146035,-0.010029118469942547,0.013406125450515243,-0.02471352701022295
0.00459384411774668,-0.009027483721877573,0.016867411916638455,-0.018805482818335523
0.006127941345315684,-0.00978726768312126,0.016394862325408027,-0.027070980356875104
0.005724796647946333,-0.008010749883223147,0.019183447624334382,-0.020692883921730243
0.0044138794191061455,-0.010185399348181261,0.015526853620347577,-0.028415509319636056
0.00423288022047591,-0.010046829567182437,0.021107423315315257,-0.02707297091500239
0.005977975952933066,-0.009136436693283902,0.013866871112921102,-0.030065405537835474
0.005479388237886747,-0.008433425667863932,0.014522096565207815,-0.029936125921881898
0.0057796578384600615,-0.008609637810782403,0.010805915723819098,-0.028958974170539272
0.0036965545232646307,-0.01056976561643647,0.010932059785487835,-0.023363212742366184
0.005322512247457804,-0.009566990558963802,0.009979301448659699,-0.020693117593750147
0.005428230936660259,-0.01077735343182414,0.012170885910481277,-0.02125235473791696
0.006638307217257839,-0.009345832560694179,0.0156507508908865,-0.020608980780614985
0.004464054207321731,-0.009976235679223507,0.017656105525740432,-0.017921224178310203
0.005141982195541139,-0.010152204165122252,0.015842050721220167,-0.02221951257699838
0.005259940110539103,-0.009227355295366127,0.01908699402734883,-0.02211274477818842
0.006472838295914189,-0.0082839149402647,0.016818481006480996,-0.023567624027965667
0.004916038535714547,-0.010321884152133365,0.01827263039364621,-0.02768163381815549
0.0053792490249539495,-0.009576922647768975,0.01408166755050132,-0.025811134818262513
0.006408766440822615,-0.008993116208100654,0.01406810116989941,-0.029095692845842683
0.005894607154073215,-0.007139108178622206,0.00838295762373179,-0.021827334691647077
0.004547436817181796,-0.010411470868492348,0.009017573787509135,-0.024478512855871628
0.005182834060254131,-0.008815523667144947,0.012502922088736433,-0.017815361867792673
0.005795339554608549,-0.010328708518547157,0.009707551554275624,-0.020578036349198824
0.005495982821348767,-0.008066829132071596,0.016504209581584495,-0.019726247721694765
0.005641628115691303,-0.009738570674918992,0.015722175087589697,-0.019714603159315253
0.005733320805045462,-0.009393607271984936,0.01892897894763542,-0.018741621149686805
0.005239750485176147,-0.010220852906829413,0.016442968186163514,-0.021779300558299377
0.0064342308481486615,-0.007604426256473887,0.017448570137146215,-0.027388985651236507
0.006488415405334555,-0.008243251573880154,0.016978148679558602,-0.025369281166000453
0.0054172835018681765,-0.008381992413714272,0.012760805013657665,-0.025314612048413024
0.006179995798864855,-0.01056760039638462,0.012186628166779286,-0.026454163927239358
0.006791613873171724,-0.007740662778084829,0.010646698976009825,-0.022524347337457486
0.006695706149027784,-0.008096867081630618,0.010707223296856413,-0.02357459341556123
0.005089590454656424,-0.0077352383921078325,0.011186453537576234,-0.017354062679941346
0.005775220096755447,-0.010033113182906903,0.01253883388295482,-0.017631319091717133
0.005602966554259681,-0.007283676658099492,0.016989243618175442,-0.015835099089163873
0.005677694357821138,-0.007787585040345276,0.01471249834403272,-0.02061357668888903
0.0056166738163208555,-0.0076588907720953735,0.022506329110797033,-0.02001892775433739
0.005588432548460103,-0.009162176545190134,0.017531138933027938,-0.021134898210582835
0.006147693339300146,-0.0076664585807547595,0.016098404771949095,-0.023389923847353347
0.005362273471369637,-0.007739989327743671,0.01536391740218348,-0.025190195275758834
0.006287980854229501,-0.006536032368265719,0.0157773309796584,-0.02459912639359094
0.005746601624410983,-0.008788444552408195,0.013088891708151166,-0.021745243166886807
0.006187290315702905,-0.008878193557166125,0.010510107469521713,-0.02022155547748448
0.006664084087001013,-0.007589666187597943,0.011403965913329274,-0.02124322468581709
0.00634114845523991,-0.006382817471369726,0.011637502650877792,-0.01422084169286983
0.005333773691667894,-0.00766686158304819,0.014216489784670553,-0.017283782735511687
0.005824729474655959,-0.008187563854253298,0.016730266990463236,-0.013212846222993251
0.006453828145935259,-0.007195374523430104,0.01570672380423347,-0.019181649515731695
0.005913209620713899,-0.0058300440419129206,0.019268937593960117,-0.017828409720610183
0.005250539352452641,-0.006870107589179655,0.01732612163264091,-0.022441802783065685
0.00576636683973202,-0.0075844880449040504,0.018093610177935548,-0.018571576784961227
0.005062581922351021,-0.0070376082956692945,0.011712966288020113,-0.02201842538499512
0.005769385900950035,-0.006331610626592521,0.012209113461111185,-0.023606451365966244
0.004710845339253585,-0.006799831799288352,0.012260790211015145,-0.020655455168960363
0.004881070982977825,-0.007465050283711827,0.010919944203269211,-0.01801758064288912
0.005202031629855967,-0.0076268500716984815,0.009138514176711271,-0.017806972487621652
0.005259425568372216,-0.0075718842526161486,0.010351066042958703,-0.016013995437343123
0.005275588599092895,-0.0058350445452078,0.01586046790880322,-0.016245418712110486
0.003913232040671614,-0.0076889378731573605,0.01577351526303258,-0.014159112571925578
0.004987502090756171,-0.008007620087400852,0.01835031637808904,-0.01760812516705608
0.005084877001698141,-0.008185958804623151,0.016826169663221396,-0.018074804079295077
0.005716490304721145,-0.007686647523491047,0.015310895256463435,-0.02253432311486098
0.005287618173582514,-0.007540361612205027,0.01770794531164724,-0.019840390958836936
0.006774517072180435,-0.008473236325562782,0.014398977381232348,-0.01994813434579541
0.005953428817198267,-0.0072456748590122525,0.01309706632461135,-0.020375138692844928
0.005653771512335612,-0.006358145936779585,0.009798984497657492,-0.021628657209104108
0.005060165374012827,-0.006720703794250038,0.01408090349325572,-0.020941584917542826
0.004994932186705849,-0.007597194198871808,0.010725936216333883,-0.012607840961482182
0.005400223243173694,-0.00815551113654955,0.012615241381242343,-0.014904517304932939
0.007484099943785733,-0.007479255383986668,0.014896071513926799,-0.012655413451562101
0.00639790597017714,-0.006350925559134189,0.01774399302472742,-0.017838125190669938
0.006683935686238301,-0.00556352795677691,0.017707957667349207,-0.014586194676056976
0.005414210150105139,-0.006562590621739351,0.016312415772798884,-0.0194470966171228
0.005792620465048552,-0.00674502580309965,0.01651122641276986,-0.01710054841761878
0.005030342358103392,-0.00567718242987538,0.016249004557495197,-0.02107363127148304
0.005179491493256002,-0.007143507571422847,0.01585856126766513,-0.02033409451305424
0.005522238714722644,-0.006306407675036355,0.013347250690228935,-0.019609112939219298
0.006119071729985229,-0.006988253272885591,0.009264133004169187,-0.016615654653552116
0.005471329304879518,-0.006053933437173696,0.011506603611143399,-0.019399759365824363
0.005100449076376132,-0.005823249072379027,0.01257073670796591,-0.013835343491125474
0.005612315231417325,-0.0067949589199297845,0.01556608196694511,-0.013841168415384483
0.004848817488152099,-0.006498277538793918,0.012411733817025592,-0.00976913684962475
0.006121078805859385,-0.006905636685539781,0.016418259766521757,-0.017063743270590973
0.005725619885153815,-0.0063216892884167515,0.018423270642225462,-0.013732236607654522
0.005152928796621479,-0.0066162338308967394,0.016443578537479547,-0.018372097235693993
0.005923043304398036,-0.0067406477250449215,0.01769632029583422,-0.016066038660304673
0.00633738485647885,-0.006966960022658065,0.014096400113467886,-0.019727983991632544
0.005532983690078346,-0.005412464653590428,0.015429720875998284,-0.01840811028653746
0.0055406608933873756,-0.005518244586562141,0.011739350617832526,-0.018815566896287876
0.005116337659785957,-0.006060828791818291,0.011570236868944534,-0.01683602861812794
0.006102828438072321,-0.006074164844684689,0.010233516521053691,-0.013092510504462529
0.005634501790823742,-0.005395600203961083,0.010936743131816076,-0.015067482478642483
0.005678657359237958,-0.006641851706659265,0.01605001728428069,-0.012957367869611547
0.004913845855062804,-0.005357286253913741,0.014612143646133613,-0.0104720931706144
0.005727699741366321,-0.0073762171904678195,0.01623279600647809,-0.01397238223398331
0.005190498601898695,-0.006007915261822841,0.015628021794353235,-0.014784893597532978
0.006037093316803651,-0.006272604899582085,0.0186088548883781,-0.018568781515490435
0.005136775477121225,-0.005031820076601247,0.017492198648382876,-0.014355337297083907
0.0045488947270975535,-0.006327066952980029,0.012589187204933135,-0.0189775712317328
0.005460504785920588,-0.0059844869056742385,0.015545932815078769,-0.01800033377011946
0.0056104842647894705,-0.006771338456815691,0.008774590267748718,-0.01810057704844016
0.005476331487732485,-0.0055039408934121365,0.012145215981528491,-0.016802590720862137
0.0061379509994197844,-0.006632328588271227,0.009857695502958732,-0.011718966650585963
0.005920816012413789,-0.0056863542782744445,0.012631990036047482,-0.014031733583807052
0.0061956213103971656,-0.006105771030772295,0.014510710652984354,-0.009200167800200533
0.005598510866380199,-0.005900108193501265,0.01587511113551331,-0.01605332650879881
0.0053816566856746215,-0.006370971406935181,0.0187968515243956,-0.010178973470778847
0.00522808304169449,-0.005431895209418768,0.013511113548465476,-0.014442245287906783
0.00561879383846363,-0.006471300693253888,0.01915075312373456,-0.017438615712459866
0.005831349835898928,-0.00597628562959015,0.01506869076300545,-0.01738386357554892
0.006207848679597866,-0.005691951866914648,0.01744168063535224,-0.017942547419085846
0.006199440052839766,-0.0054213902118838,0.010996576204269817,-0.015906229655821835
0.006505717214612828,-0.005439358965390538,0.01185880754080067,-0.01757512401920716
0.006580023602894364,-0.005235889838835892,0.012082813659191602,-0.012852575569324318
0.00582869971700827,-0.004910593010420027,0.010884170120986884,-0.012064103840814785
0.005333372219651884,-0.0051194182453923025,0.013882922598830307,-0.011828692902988594
0.00565672103796324,-0.0049854254142429185,0.01552927173003866,-0.010032188927887898
0.004845226955935394,-0.005804751181086309,0.01578991288212381,-0.0127969312305033
0.005416788519739295,-0.005258203092848993,0.018852238628443284,-0.01097953368141905
0.0053682056666114215,-0.00622407191147952,0.016382409447534507,-0.014464880048785907
0.00576099846486785,-0.004605953649999084,0.01818921917704339,-0.014786429085123917
0.0055027296073999945,-0.005677236334296029,0.01303504076308231,-0.017143782686364264
0.006602143382059802,-0.005383315721153565,0.017524006049520358,-0.01807307887840903
0.005961406982282303,-0.005583937581017729,0.011495654921742234,-0.01232464109808446
0.006607212862192445,-0.004320204737014539,0.010908564726139344,-0.016175329402351772
0.005281999002960334,-0.005495703866856951,0.011632552104383818,-0.01107916910316152
0.0061932487104034315,-0.005036516209021458,0.011608416215116126,-0.012855597497950969
0.005991934290142026,-0.00564737769286738,0.016397164465527594,-0.0072969064943969085
0.006184026964352556,-0.004212823952909974,0.012032118781704463,-0.011418385947214824
0.005126102277194215,-0.003979729615020899,0.019201493233283618,-0.01229995073423857
0.005222231360444137,-0.00349084124117464,0.014050511522856995,-0.010547814779197452
0.004102702327401532,-0.005521745578412689,0.019359635407754233,-0.015345029724947144
0.005543425882555416,-0.004576092082269534,0.015110652420520808,-0.011600199257869797
0.00533858543081316,-0.0053815167975295505,0.015356764976759587,-0.01797291906835872
0.005637579305625171,-0.005265972026537325,0.01319283120170543,-0.01495018297995089
0.00560007461116381,-0.005661032876091462,0.011692674984536324,-0.016745923890882544
0.007074244981694008,-0.0052541409476831525,0.013664701054081243,-0.0107466922756386
0.005888217269525886,-0.0038456005865491884,0.009939186587818888,-0.0104841014223176
0.004772268268266818,-0.004010883613230337,0.014258268367542612,-0.01169461475246237
0.004911907544090098,-0.0045943295658588765,0.015293304040428222,-0.00861832364068283
0.005017529075992162,-0.005543487172448138,0.015368707154433989,-0.0110659186961912
0.006319710917253584,-0.0047096279903472964,0.01674388164840753,-0.008640158789129741
0.0049081801746454915,-0.004345035579178035,0.015929908577065277,-0.013417357182007901
0.0057328921419256985,-0.004303799418087618,0.01947587338744746,-0.011158035000503119
0.005038930278602325,-0.004926009890250991,0.01387477871096145,-0.013932004663983734
0.0061032408926260245,-0.005149969092795371,0.01628441142402892,-0.014578130616369844
0.0043341933767168835,-0.0047328949357579465,0.01060435340512516,-0.014558403894597569
0.0052381340514910365,-0.005289401321433159,0.012870635157160191,-0.013851177942863217
0.0053207260931125416,-0.006764115457236255,0.01179741956189096,-0.011745127406296848
0.007669733276019557,-0.005012533399984223,0.012876466561331377,-0.009420854298681587
0.00583614261039405,-0.004043896206930348,0.011327784547780325,-0.009217588320425837
0.005850710219789085,-0.0027504066265575146,0.013893943028385262,-0.00949360855521362
0.0038638562415623974,-0.0046961349022236415,0.015485026874320695,-0.010870492645743418
0.007201100409726828,-0.005165196755149836,0.017827144503592476,-0.007898480685228802
0.005173609714724333,-0.0049072626703943155,0.014745017542120965,-0.012957629197339879
0.007087320132660781,-0.0042231018419451385,0.01814025537885973,-0.011525628477207835
